"1단계 2단계 3단계","격자 X","격자 Y","X_POS","Y_POS"
"경상남도 밀양시 상남면","92","81","128.758453","35.430088"
"경상남도 밀양시 초동면","91","81","128.702194","35.431652"
"경상남도 밀양시 무안면","90","82","128.647797","35.479023"
"경상남도 밀양시 청도면","90","83","128.649673","35.524868"
"경상남도 밀양시 내일동","92","82","128.760391","35.475925"
"경상남도 밀양시 내이동","92","82","128.760391","35.475925"
"경상남도 밀양시 삼문동","92","82","128.760391","35.475925"
"경상남도 밀양시 가곡동","92","82","128.760391","35.475925"
"경상남도 밀양시 교동","92","83","128.762329","35.521770"
"경상남도 거제시","90","69","128.623810","34.883587"
"경상남도 거제시 일운면","92","68","128.733475","34.834770"
"경상남도 거제시 동부면","90","68","128.621979","34.837830"
"경상남도 거제시 남부면","90","66","128.618332","34.746330"
"경상남도 거제시 거제면","89","68","128.566238","34.839314"
"경상남도 거제시 둔덕면","88","68","128.510483","34.840763"
"경상남도 거제시 사등면","88","70","128.513992","34.932293"
"경상남도 거제시 연초면","91","70","128.681473","34.927837"
"경상남도 거제시 하청면","91","71","128.683334","34.973606"
"경상남도 거제시 장목면","91","71","128.683334","34.973606"
"경상남도 거제시 장승포동","92","69","128.735382","34.880524"
"경상남도 거제시 능포동","92","69","128.735382","34.880524"
"경상남도 거제시 아주동","91","69","128.679596","34.882072"
"경상남도 거제시 옥포1동","91","69","128.679596","34.882072"
"경상남도 거제시 옥포2동","91","69","128.679596","34.882072"
"경상남도 거제시 장평동","90","69","128.623810","34.883587"
"경상남도 거제시 고현동","90","69","128.623810","34.883587"
"경상남도 거제시 상문동","90","69","128.623810","34.883587"
"경상남도 거제시 수양동","91","69","128.679596","34.882072"
"경상남도 양산시","97","79","129.035400","35.330147"
"경상남도 양산시 물금읍","96","78","128.977158","35.286057"
"경상남도 양산시 동면","98","79","129.091553","35.328392"
"경상남도 양산시 원동면","95","80","128.925125","35.379379"
"경상남도 양산시 상북면","97","81","129.039658","35.421787"
"경상남도 양산시 하북면","98","82","129.098083","35.465862"
"경상남도 양산시 중앙동","97","79","129.035400","35.330147"
"경상남도 양산시 양주동","97","79","129.035400","35.330147"
"경상남도 양산시 삼성동","97","79","129.035400","35.330147"
"경상남도 양산시 강서동","97","79","129.035400","35.330147"
"경상남도 양산시 서창동","99","81","129.152130","35.418243"
"경상남도 양산시 소주동","99","81","129.152130","35.418243"
"경상남도 양산시 평산동","99","80","129.149918","35.372421"
"경상남도 양산시 덕계동","99","80","129.149918","35.372421"
"경상남도 의령군","83","78","128.247345","35.305496"
"경상남도 의령군 의령읍","83","78","128.247345","35.305496"
"경상남도 의령군 가례면","83","78","128.247345","35.305496"
"경상남도 의령군 칠곡면","82","79","128.192734","35.352596"
"경상남도 의령군 대의면","81","79","128.136536","35.353836"
"경상남도 의령군 화정면","82","77","128.189667","35.260941"
"경상남도 의령군 용덕면","84","79","128.305130","35.350021"
"경상남도 의령군 정곡면","84","80","128.306747","35.395855"
"경상남도 의령군 지정면","85","80","128.362976","35.394520"
"경상남도 의령군 낙서면","85","82","128.366302","35.486202"
"경상남도 의령군 부림면","84","81","128.308365","35.441696"
"경상남도 의령군 봉수면","83","82","128.253677","35.488850"
"경상남도 의령군 궁류면","83","81","128.252090","35.443001"
"경상남도 의령군 유곡면","84","81","128.308365","35.441696"
"경상남도 함안군","86","77","128.414108","35.255669"
"경상남도 함안군 가야읍","86","77","128.414108","35.255669"
"경상남도 함안군 칠원읍","88","78","128.528091","35.298660"
"경상남도 함안군 함안면","86","77","128.414108","35.255669"
"경상남도 함안군 군북면","85","77","128.358002","35.257034"
"경상남도 함안군 법수면","85","78","128.359650","35.302856"
"경상남도 함안군 대산면","86","79","128.417496","35.347317"
"경상남도 함안군 칠서면","87","79","128.473694","35.345917"
"경상남도 함안군 칠북면","88","79","128.529877","35.344482"
"경상남도 함안군 산인면","86","77","128.414108","35.255669"
"경상남도 함안군 여항면","86","76","128.412415","35.209858"
"경상남도 창녕군","87","83","128.480652","35.529278"
"경상남도 창녕군 창녕읍","87","83","128.480652","35.529278"
"경상남도 창녕군 남지읍","87","80","128.475418","35.391747"
"경상남도 창녕군 고암면","88","84","128.538773","35.573696"
"경상남도 창녕군 성산면","87","85","128.484146","35.620995"
"경상남도 창녕군 대합면","87","85","128.484146","35.620995"
"경상남도 창녕군 이방면","85","84","128.369629","35.577911"
"경상남도 창녕군 유어면","86","82","128.422607","35.484833"
"경상남도 창녕군 대지면","87","84","128.482391","35.575134"
"경상남도 창녕군 계성면","88","82","128.535202","35.481991"
"경상남도 창녕군 영산면","88","81","128.533432","35.436150"
"경상남도 창녕군 장마면","87","81","128.477158","35.437584"
"경상남도 창녕군 도천면","88","81","128.533432","35.436150"
"경상남도 창녕군 길곡면","89","80","128.587860","35.388847"
"경상남도 창녕군 부곡면","89","81","128.589691","35.434685"
"경상남도 고성군","85","71","128.348129","34.982239"
"경상남도 고성군 고성읍","85","71","128.348129","34.982239"
"경상남도 고성군 삼산면","84","70","128.290649","34.937786"
"경상남도 고성군 하일면","82","70","128.178970","34.940342"
"경상남도 고성군 하이면","81","70","128.123123","34.941574"
"경상남도 고성군 상리면","82","71","128.180496","34.986126"
"경상남도 고성군 대가면","84","72","128.293854","35.029350"
"경상남도 고성군 영현면","82","72","128.182007","35.031910"
"경상남도 고성군 영오면","83","74","128.241058","35.122238"
"경상남도 고성군 개천면","83","73","128.239502","35.076439"
"경상남도 고성군 구만면","85","73","128.351410","35.073814"
"경상남도 고성군 회화면","85","73","128.351410","35.073814"
"경상남도 고성군 마암면","85","73","128.351410","35.073814"
"경상남도 고성군 동해면","86","72","128.405685","35.026665"
"경상남도 고성군 거류면","86","71","128.404007","34.980881"
"경상남도 남해군","77","68","127.897079","34.854622"
"경상남도 남해군 남해읍","77","68","127.897079","34.854622"
"경상남도 남해군 이동면","78","67","127.951492","34.807758"
"경상남도 남해군 상주면","79","65","128.004440","34.715115"
"경상남도 남해군 삼동면","79","67","128.007233","34.806625"
"경상남도 남해군 미조면","80","65","128.060089","34.713955"
"경상남도 남해군 남면","77","66","127.894440","34.763096"
"경상남도 남해군 서면","76","67","127.840019","34.809925"
"경상남도 남해군 고현면","77","69","127.898399","34.900394"
"경상남도 남해군 설천면","77","69","127.898399","34.900394"
"경상남도 남해군 창선면","79","68","128.008621","34.852390"
"경상남도 하동군","74","73","127.735794","35.086674"
"경상남도 하동군 하동읍","74","73","127.735794","35.086674"
"경상남도 하동군 화개면","72","75","127.626114","35.180222"
"경상남도 하동군 악양면","74","75","127.738220","35.178295"
"경상남도 하동군 적량면","75","73","127.791763","35.085667"
"경상남도 하동군 횡천면","75","73","127.791763","35.085667"
"경상남도 하동군 고전면","76","72","127.846451","35.038826"
"경상남도 하동군 금남면","76","70","127.843872","34.947247"
"경상남도 하동군 진교면","77","72","127.902382","35.037754"
"경상남도 하동군 양보면","76","72","127.846451","35.038826"
"경상남도 하동군 북천면","77","74","127.905045","35.129356"
"경상남도 하동군 청암면","75","74","127.793022","35.131470"
"경상남도 하동군 옥종면","77","75","127.906380","35.175167"
"경상남도 하동군 금성면","75","70","127.788017","34.948284"
"경상남도 산청군","76","80","127.856827","35.405392"
"경상남도 산청군 산청읍","76","80","127.856827","35.405392"
"경상남도 산청군 차황면","77","81","127.914421","35.450161"
"경상남도 산청군 오부면","76","81","127.858131","35.451241"
"경상남도 산청군 생초면","76","82","127.859436","35.497097"
"경상남도 산청군 금서면","76","80","127.856827","35.405392"
"경상남도 산청군 삼장면","76","78","127.854218","35.313713"
"경상남도 산청군 시천면","76","77","127.852921","35.267883"
"경상남도 산청군 단성면","78","78","127.966553","35.311527"
"경상남도 산청군 신안면","78","78","127.966553","35.311527"
"경상남도 산청군 생비량면","79","79","128.024139","35.356216"
"경상남도 산청군 신등면","79","80","128.025558","35.402058"
"경상남도 함양군","74","82","127.746780","35.499161"
"경상남도 함양군 함양읍","74","82","127.746780","35.499161"
"경상남도 함양군 마천면","73","80","127.688080","35.408436"
"경상남도 함양군 휴천면","74","82","127.746780","35.499161"
"경상남도 함양군 유림면","75","81","127.801842","35.452290"
"경상남도 함양군 수동면","75","82","127.803116","35.498146"
"경상남도 함양군 지곡면","74","83","127.748016","35.545025"
"경상남도 함양군 안의면","75","85","127.806923","35.635750"
"경상남도 함양군 서하면","73","85","127.694031","35.637756"
"경상남도 함양군 서상면","73","86","127.695221","35.683636"
"경상남도 함양군 백전면","72","83","127.635269","35.546963"
"경상남도 함양군 병곡면","73","83","127.691643","35.546009"
"경상남도 거창군","77","86","127.921173","35.679489"
"경상남도 거창군 거창읍","77","86","127.921173","35.679489"
"경상남도 거창군 주상면","77","87","127.922531","35.725376"
"경상남도 거창군 웅양면","77","89","127.925247","35.817162"
"경상남도 거창군 고제면","76","89","127.868645","35.818249"
"경상남도 거창군 북상면","75","88","127.810760","35.773407"
"경상남도 거창군 위천면","75","87","127.809479","35.727512"
"경상남도 거창군 마리면","76","86","127.864685","35.680576"
"경상남도 거창군 남상면","77","85","127.919815","35.633614"
"경상남도 거창군 남하면","77","86","127.921173","35.679489"
"경상남도 거창군 신원면","77","84","127.918465","35.587742"
"경상남도 거창군 가조면","79","87","128.035568","35.723106"
"경상남도 거창군 가북면","78","88","127.980446","35.770145"
"경상남도 합천군","81","84","128.144058","35.583084"
"경상남도 합천군 합천읍","81","84","128.144058","35.583084"
"경상남도 합천군 봉산면","79","85","128.032700","35.631348"
"경상남도 합천군 묘산면","80","86","128.090607","35.676041"
"경상남도 합천군 가야면","81","88","128.150116","35.766594"
"경상남도 합천군 야로면","81","87","128.148605","35.720707"
"경상남도 합천군 율곡면","82","84","128.200455","35.581841"
"경상남도 합천군 초계면","83","83","128.255264","35.534702"
"경상남도 합천군 쌍책면","83","84","128.256851","35.580563"
